"SG_UF_NOT";"DS_UF_SIGLA";"Ano.epidemiológico";"Semana.epidemiológica";"virus";"Median";"LI";"LS";"casos.registrados";"casos.estimados";"media.movel"
15;"PA";2025;39;"FLU_A";NA;NA;NA;0;0;0
15;"PA";2025;39;"FLU_B";NA;NA;NA;0;0;0
15;"PA";2025;39;"RINO";NA;NA;NA;16;16;12
15;"PA";2025;39;"METAP";NA;NA;NA;1;1;0
15;"PA";2025;40;"SARS2";NA;NA;NA;1;1;1
15;"PA";2025;40;"VSR";NA;NA;NA;0;0;0
15;"PA";2025;40;"FLU_A";NA;NA;NA;0;0;0
15;"PA";2025;40;"FLU_B";NA;NA;NA;0;0;0
15;"PA";2025;40;"RINO";NA;NA;NA;6;6;14
15;"PA";2025;40;"METAP";NA;NA;NA;0;0;0
15;"PA";2025;41;"SARS2";NA;NA;NA;1;1;1
15;"PA";2025;41;"VSR";NA;NA;NA;0;0;0
15;"PA";2025;41;"FLU_A";NA;NA;NA;1;1;0
15;"PA";2025;41;"FLU_B";NA;NA;NA;0;0;0
15;"PA";2025;41;"RINO";NA;NA;NA;20;20;14
15;"PA";2025;41;"METAP";NA;NA;NA;0;0;0
15;"PA";2025;42;"SARS2";NA;NA;NA;2;2;1
15;"PA";2025;42;"VSR";NA;NA;NA;0;0;0
15;"PA";2025;42;"FLU_A";NA;NA;NA;0;0;1
15;"PA";2025;42;"FLU_B";NA;NA;NA;0;0;0
15;"PA";2025;42;"RINO";NA;NA;NA;16;16;15
15;"PA";2025;42;"METAP";NA;NA;NA;0;0;0
15;"PA";2025;43;"SARS2";NA;NA;NA;0;0;1
15;"PA";2025;43;"VSR";NA;NA;NA;0;0;0
15;"PA";2025;43;"FLU_A";NA;NA;NA;1;1;0
15;"PA";2025;43;"FLU_B";NA;NA;NA;0;0;0
15;"PA";2025;43;"RINO";NA;NA;NA;9;9;12
15;"PA";2025;43;"METAP";NA;NA;NA;0;0;0
15;"PA";2025;44;"SARS2";NA;NA;NA;0;0;0
15;"PA";2025;44;"VSR";NA;NA;NA;0;0;0
15;"PA";2025;44;"FLU_A";NA;NA;NA;0;0;1
15;"PA";2025;44;"FLU_B";NA;NA;NA;0;0;0
15;"PA";2025;44;"RINO";NA;NA;NA;12;12;11
15;"PA";2025;44;"METAP";NA;NA;NA;0;0;0
15;"PA";2025;45;"SARS2";NA;NA;NA;0;0;0
15;"PA";2025;45;"VSR";NA;NA;NA;0;0;0
15;"PA";2025;45;"FLU_A";NA;NA;NA;1;1;1
15;"PA";2025;45;"FLU_B";NA;NA;NA;0;0;0
15;"PA";2025;45;"RINO";NA;NA;NA;12;12;11
15;"PA";2025;45;"METAP";NA;NA;NA;0;0;0
15;"PA";2025;46;"SARS2";NA;NA;NA;0;0;0
15;"PA";2025;46;"VSR";NA;NA;NA;0;0;0
15;"PA";2025;46;"FLU_A";NA;NA;NA;1;1;2
15;"PA";2025;46;"FLU_B";NA;NA;NA;1;1;0
15;"PA";2025;46;"RINO";NA;NA;NA;10;10;12
15;"PA";2025;46;"METAP";NA;NA;NA;0;0;0
15;"PA";2025;47;"SARS2";NA;NA;NA;0;0;0
15;"PA";2025;47;"VSR";NA;NA;NA;0;0;0
15;"PA";2025;47;"FLU_A";NA;NA;NA;4;4;2
15;"PA";2025;47;"FLU_B";NA;NA;NA;0;0;0
15;"PA";2025;47;"RINO";NA;NA;NA;14;14;11
15;"PA";2025;47;"METAP";NA;NA;NA;0;0;0
15;"PA";2025;48;"SARS2";NA;NA;NA;0;0;1
15;"PA";2025;48;"VSR";NA;NA;NA;0;0;0
15;"PA";2025;48;"FLU_A";NA;NA;NA;2;2;2
15;"PA";2025;48;"FLU_B";NA;NA;NA;0;0;0
15;"PA";2025;48;"RINO";NA;NA;NA;9;9;9
15;"PA";2025;48;"METAP";NA;NA;NA;0;0;0
15;"PA";2025;49;"SARS2";NA;NA;NA;2;2;1
15;"PA";2025;49;"VSR";NA;NA;NA;0;0;0
15;"PA";2025;49;"FLU_A";NA;NA;NA;0;0;1
15;"PA";2025;49;"FLU_B";NA;NA;NA;0;0;0
15;"PA";2025;49;"RINO";NA;NA;NA;5;5;5
15;"PA";2025;49;"METAP";NA;NA;NA;0;0;0
15;"PA";2025;50;"SARS2";NA;NA;NA;0;0;1
15;"PA";2025;50;"VSR";NA;NA;NA;0;0;0
15;"PA";2025;50;"FLU_A";NA;NA;NA;0;0;0
15;"PA";2025;50;"FLU_B";NA;NA;NA;0;0;0
15;"PA";2025;50;"RINO";NA;NA;NA;0;0;2
15;"PA";2025;50;"METAP";NA;NA;NA;0;0;0
15;"PA";2025;51;"SARS2";NA;NA;NA;0;0;1
15;"PA";2025;51;"VSR";NA;NA;NA;0;0;0
15;"PA";2025;51;"FLU_A";NA;NA;NA;0;0;2
15;"PA";2025;51;"FLU_B";NA;NA;NA;0;0;0
15;"PA";2025;51;"RINO";NA;NA;NA;0;0;4
15;"PA";2025;51;"METAP";NA;NA;NA;0;0;0
15;"PA";2026;1;"SARS2";NA;NA;NA;2;2;1
15;"PA";2026;1;"VSR";NA;NA;NA;0;0;0
15;"PA";2026;1;"FLU_A";NA;NA;NA;6;6;3
15;"PA";2026;1;"FLU_B";NA;NA;NA;0;0;0
15;"PA";2026;1;"RINO";NA;NA;NA;13;13;8
15;"PA";2026;1;"METAP";NA;NA;NA;0;0;0
15;"PA";2026;2;"SARS2";NA;NA;NA;0;0;1
15;"PA";2026;2;"VSR";NA;NA;NA;1;1;0
15;"PA";2026;2;"FLU_A";NA;NA;NA;2;2;5
15;"PA";2026;2;"FLU_B";NA;NA;NA;0;0;0
15;"PA";2026;2;"RINO";NA;NA;NA;12;12;10
15;"PA";2026;2;"METAP";NA;NA;NA;0;0;0
15;"PA";2026;3;"SARS2";NA;NA;NA;2;2;1
15;"PA";2026;3;"VSR";NA;NA;NA;0;0;0
15;"PA";2026;3;"FLU_A";NA;NA;NA;7;7;6
15;"PA";2026;3;"FLU_B";NA;NA;NA;1;1;0
15;"PA";2026;3;"RINO";NA;NA;NA;5;5;8
15;"PA";2026;3;"METAP";NA;NA;NA;0;0;0
15;"PA";2026;4;"SARS2";NA;NA;NA;2;2;2
15;"PA";2026;4;"VSR";NA;NA;NA;0;0;1
15;"PA";2026;4;"FLU_A";NA;NA;NA;9;9;9
15;"PA";2026;4;"FLU_B";NA;NA;NA;0;0;0
15;"PA";2026;4;"RINO";NA;NA;NA;6;6;6
15;"PA";2026;4;"METAP";NA;NA;NA;0;0;0
15;"PA";2026;5;"SARS2";NA;NA;NA;2;2;2
15;"PA";2026;5;"VSR";NA;NA;NA;3;3;1
15;"PA";2026;5;"FLU_A";NA;NA;NA;10;10;13
15;"PA";2026;5;"FLU_B";NA;NA;NA;0;0;0
15;"PA";2026;5;"RINO";NA;NA;NA;6;6;8
15;"PA";2026;5;"METAP";NA;NA;NA;0;0;0
15;"PA";2026;6;"SARS2";NA;NA;NA;1;1;2
15;"PA";2026;6;"VSR";NA;NA;NA;1;1;2
15;"PA";2026;6;"FLU_A";NA;NA;NA;20;20;21
15;"PA";2026;6;"FLU_B";NA;NA;NA;0;0;0
15;"PA";2026;6;"RINO";NA;NA;NA;12;12;9
15;"PA";2026;6;"METAP";NA;NA;NA;1;1;1
15;"PA";2026;7;"SARS2";NA;NA;NA;2;2;1
15;"PA";2026;7;"VSR";NA;NA;NA;2;2;1
15;"PA";2026;7;"FLU_A";NA;NA;NA;34;34;27
15;"PA";2026;7;"FLU_B";NA;NA;NA;0;0;0
15;"PA";2026;7;"RINO";NA;NA;NA;9;9;10
15;"PA";2026;7;"METAP";NA;NA;NA;1;1;1
15;"PA";2026;8;"SARS2";NA;NA;NA;0;0;1
15;"PA";2026;8;"VSR";NA;NA;NA;1;1;3
15;"PA";2026;8;"FLU_A";NA;NA;NA;26;26;26
15;"PA";2026;8;"FLU_B";NA;NA;NA;0;0;0
15;"PA";2026;8;"RINO";NA;NA;NA;9;9;13
15;"PA";2026;8;"METAP";NA;NA;NA;0;0;0
15;"PA";2026;9;"SARS2";NA;NA;NA;0;0;1
15;"PA";2026;9;"VSR";NA;NA;NA;7;7;4
15;"PA";2026;9;"FLU_A";NA;NA;NA;18;18;19
15;"PA";2026;9;"FLU_B";NA;NA;NA;0;0;0
15;"PA";2026;9;"RINO";NA;NA;NA;20;20;16
15;"PA";2026;9;"METAP";NA;NA;NA;0;0;0
15;"PA";2026;10;"SARS2";NA;NA;NA;3;3;2
15;"PA";2026;10;"VSR";NA;NA;NA;4;4;9
15;"PA";2026;10;"FLU_A";NA;NA;NA;14;14;14
15;"PA";2026;10;"FLU_B";NA;NA;NA;0;0;0
15;"PA";2026;10;"RINO";NA;NA;NA;20;20;20
15;"PA";2026;10;"METAP";NA;NA;NA;1;1;1
15;"PA";2026;11;"SARS2";NA;NA;NA;2;2;2
15;"PA";2026;11;"VSR";NA;NA;NA;15;15;9
15;"PA";2026;11;"FLU_A";NA;NA;NA;10;10;11
15;"PA";2026;11;"FLU_B";NA;NA;NA;0;0;0
15;"PA";2026;11;"RINO";NA;NA;NA;21;21;19
15;"PA";2026;11;"METAP";NA;NA;NA;2;2;1
15;"PA";2026;12;"SARS2";NA;NA;NA;0;0;1
15;"PA";2026;12;"VSR";NA;NA;NA;9;9;13
15;"PA";2026;12;"FLU_A";NA;NA;NA;9;9;8
15;"PA";2026;12;"FLU_B";NA;NA;NA;0;0;0
15;"PA";2026;12;"RINO";NA;NA;NA;15;15;18
15;"PA";2026;12;"METAP";NA;NA;NA;1;1;1
15;"PA";2026;13;"SARS2";NA;NA;NA;2;2;1
15;"PA";2026;13;"VSR";NA;NA;NA;14;14;14
15;"PA";2026;13;"FLU_A";NA;NA;NA;5;5;5
15;"PA";2026;13;"FLU_B";NA;NA;NA;0;0;0
15;"PA";2026;13;"RINO";NA;NA;NA;17;17;18
15;"PA";2026;13;"METAP";NA;NA;NA;0;0;2
15;"PA";2026;14;"SARS2";NA;NA;NA;1;1;1
15;"PA";2026;14;"VSR";NA;NA;NA;18;18;19
15;"PA";2026;14;"FLU_A";NA;NA;NA;1;1;3
15;"PA";2026;14;"FLU_B";NA;NA;NA;0;0;0
15;"PA";2026;14;"RINO";NA;NA;NA;21;21;20
15;"PA";2026;14;"METAP";NA;NA;NA;5;5;3
15;"PA";2026;15;"SARS2";NA;NA;NA;1;1;1
15;"PA";2026;15;"VSR";NA;NA;NA;24;24;28
15;"PA";2026;15;"FLU_A";NA;NA;NA;2;2;1
15;"PA";2026;15;"FLU_B";NA;NA;NA;0;0;0
15;"PA";2026;15;"RINO";NA;NA;NA;21;21;19
15;"PA";2026;15;"METAP";NA;NA;NA;4;4;4
15;"PA";2026;16;"SARS2";NA;NA;NA;1;1;2
15;"PA";2026;16;"VSR";NA;NA;NA;43;43;36
15;"PA";2026;16;"FLU_A";NA;NA;NA;1;1;2
15;"PA";2026;16;"FLU_B";NA;NA;NA;0;0;0
15;"PA";2026;16;"RINO";NA;NA;NA;16;16;19
15;"PA";2026;16;"METAP";NA;NA;NA;2;2;4
15;"PA";2026;17;"SARS2";NA;NA;NA;4;4;3
15;"PA";2026;17;"VSR";NA;NA;NA;40;40;45
15;"PA";2026;17;"FLU_A";NA;NA;NA;2;2;2
15;"PA";2026;17;"FLU_B";NA;NA;NA;0;0;0
15;"PA";2026;17;"RINO";NA;NA;NA;19;19;17
15;"PA";2026;17;"METAP";NA;NA;NA;7;7;4
15;"PA";2026;18;"SARS2";NA;NA;NA;4;4;7
15;"PA";2026;18;"VSR";NA;NA;NA;53;53;53
15;"PA";2026;18;"FLU_A";NA;NA;NA;3;3;2
15;"PA";2026;18;"FLU_B";NA;NA;NA;1;1;1
15;"PA";2026;18;"RINO";NA;NA;NA;16;16;17
15;"PA";2026;18;"METAP";NA;NA;NA;3;3;5
15;"PA";2026;19;"FLU_A";1;1;1;NA;1;2
15;"PA";2026;19;"FLU_B";1;1;1;NA;1;1
15;"PA";2026;19;"METAP";4;4;4;NA;4;5
15;"PA";2026;19;"RINO";17;17;18;NA;17;15
15;"PA";2026;19;"SARS2";13;13;13;NA;13;9
15;"PA";2026;19;"VSR";67;67;68;NA;67;60
15;"PA";2026;20;"FLU_A";2;2;2;NA;2;2
15;"PA";2026;20;"FLU_B";0;0;0;NA;0;1
15;"PA";2026;20;"METAP";9;9;10;NA;9;5
15;"PA";2026;20;"RINO";11;11;12;NA;11;13
15;"PA";2026;20;"SARS2";9;9;9;NA;9;11
15;"PA";2026;20;"VSR";60;60;62;NA;60;59
15;"PA";2026;21;"FLU_A";3;3;3;NA;3;2
15;"PA";2026;21;"FLU_B";1;1;2;NA;1;1
15;"PA";2026;21;"METAP";3;3;4;NA;3;6
15;"PA";2026;21;"RINO";12;12;13;NA;12;14
15;"PA";2026;21;"SARS2";12;12;13;NA;12;9
15;"PA";2026;21;"VSR";49;48;51;NA;49;60
15;"PA";2026;22;"FLU_A";0;0;0;NA;0;1
15;"PA";2026;22;"FLU_B";2;2;3;NA;2;1
15;"PA";2026;22;"METAP";5;5;7;NA;5;5
15;"PA";2026;22;"RINO";19;19;21;NA;19;14
15;"PA";2026;22;"SARS2";7;7;8;NA;7;11
15;"PA";2026;22;"VSR";72;70;74;NA;72;55
15;"PA";2026;23;"FLU_A";0;0;0;NA;0;0
15;"PA";2026;23;"FLU_B";1;1;3;NA;1;2
15;"PA";2026;23;"METAP";7;6;9;NA;7;5
15;"PA";2026;23;"RINO";12;11;13;NA;12;15
15;"PA";2026;23;"SARS2";14;14;15;NA;14;10
15;"PA";2026;23;"VSR";44;42;46;NA;44;50
15;"PA";2026;24;"FLU_A";0;0;0;NA;0;0
15;"PA";2026;24;"FLU_B";4;3;6;NA;4;2
15;"PA";2026;24;"METAP";3;2;5;NA;3;5
15;"PA";2026;24;"RINO";15;13;17;NA;15;11
15;"PA";2026;24;"SARS2";8;8;10;NA;8;8
15;"PA";2026;24;"VSR";33;31;36;NA;33;33
15;"PA";2026;25;"FLU_A";0;0;0;NA;0;0
15;"PA";2026;25;"FLU_B";1;0;4;NA;1;3
15;"PA";2026;25;"METAP";6;4;9;NA;6;4
15;"PA";2026;25;"RINO";7;5;9;NA;7;13
15;"PA";2026;25;"SARS2";3;2;4;NA;3;5
15;"PA";2026;25;"VSR";23;21;27;NA;23;23
15;"PA";2026;26;"FLU_A";0;0;0;NA;0;0
15;"PA";2026;26;"FLU_B";4;2;9;NA;4;3
15;"PA";2026;26;"METAP";3;1;6;NA;3;5
15;"PA";2026;26;"RINO";16;13;20;NA;16;13
15;"PA";2026;26;"SARS2";4;3;6;NA;4;3
15;"PA";2026;26;"VSR";14;11;19;NA;14;15
15;"PA";2026;27;"FLU_A";0;0;0;NA;0;0
15;"PA";2026;27;"FLU_B";4;1;10;NA;4;4
15;"PA";2026;27;"METAP";7;4;12;NA;7;5
15;"PA";2026;27;"RINO";15;11;21;NA;15;15
15;"PA";2026;27;"SARS2";1;0;3;NA;1;2
15;"PA";2026;27;"VSR";9;5;16;NA;9;10
15;"PA";2026;28;"FLU_A";0;0;0;NA;0;NA
15;"PA";2026;28;"FLU_B";4;0;14;NA;4;NA
15;"PA";2026;28;"METAP";5;1;12;NA;5;NA
15;"PA";2026;28;"RINO";13;7;23;NA;13;NA
15;"PA";2026;28;"SARS2";1;0;4;NA;1;NA
15;"PA";2026;28;"VSR";6;2;15;NA;6;NA
16;"AP";2022;1;"SARS2";NA;NA;NA;15;15;NA
16;"AP";2022;1;"VSR";NA;NA;NA;0;0;NA
16;"AP";2022;1;"FLU_A";NA;NA;NA;10;10;NA
16;"AP";2022;1;"FLU_B";NA;NA;NA;0;0;NA
16;"AP";2022;1;"RINO";NA;NA;NA;0;0;NA
16;"AP";2022;1;"METAP";NA;NA;NA;0;0;NA
16;"AP";2022;2;"SARS2";NA;NA;NA;23;23;21
16;"AP";2022;2;"VSR";NA;NA;NA;0;0;0
16;"AP";2022;2;"FLU_A";NA;NA;NA;0;0;3
16;"AP";2022;2;"FLU_B";NA;NA;NA;0;0;0
16;"AP";2022;2;"RINO";NA;NA;NA;0;0;0
16;"AP";2022;2;"METAP";NA;NA;NA;0;0;0
16;"AP";2022;3;"SARS2";NA;NA;NA;26;26;23
16;"AP";2022;3;"VSR";NA;NA;NA;0;0;0
16;"AP";2022;3;"FLU_A";NA;NA;NA;0;0;0
16;"AP";2022;3;"FLU_B";NA;NA;NA;0;0;0
16;"AP";2022;3;"RINO";NA;NA;NA;0;0;0
16;"AP";2022;3;"METAP";NA;NA;NA;0;0;0
16;"AP";2022;4;"SARS2";NA;NA;NA;19;19;22
16;"AP";2022;4;"VSR";NA;NA;NA;0;0;0
16;"AP";2022;4;"FLU_A";NA;NA;NA;0;0;0
16;"AP";2022;4;"FLU_B";NA;NA;NA;0;0;0
16;"AP";2022;4;"RINO";NA;NA;NA;0;0;0
16;"AP";2022;4;"METAP";NA;NA;NA;0;0;0
16;"AP";2022;5;"SARS2";NA;NA;NA;20;20;15
16;"AP";2022;5;"VSR";NA;NA;NA;0;0;0
16;"AP";2022;5;"FLU_A";NA;NA;NA;0;0;0
16;"AP";2022;5;"FLU_B";NA;NA;NA;0;0;0
16;"AP";2022;5;"RINO";NA;NA;NA;0;0;0
16;"AP";2022;5;"METAP";NA;NA;NA;0;0;0
16;"AP";2022;6;"SARS2";NA;NA;NA;7;7;10
16;"AP";2022;6;"VSR";NA;NA;NA;0;0;0
16;"AP";2022;6;"FLU_A";NA;NA;NA;1;1;0
16;"AP";2022;6;"FLU_B";NA;NA;NA;0;0;0
16;"AP";2022;6;"RINO";NA;NA;NA;0;0;0
16;"AP";2022;6;"METAP";NA;NA;NA;0;0;0
16;"AP";2022;7;"SARS2";NA;NA;NA;3;3;3
16;"AP";2022;7;"VSR";NA;NA;NA;0;0;0
16;"AP";2022;7;"FLU_A";NA;NA;NA;0;0;0
16;"AP";2022;7;"FLU_B";NA;NA;NA;0;0;0
16;"AP";2022;7;"RINO";NA;NA;NA;0;0;0
16;"AP";2022;7;"METAP";NA;NA;NA;0;0;0
16;"AP";2022;8;"SARS2";NA;NA;NA;0;0;1
16;"AP";2022;8;"VSR";NA;NA;NA;0;0;0
16;"AP";2022;8;"FLU_A";NA;NA;NA;0;0;0
16;"AP";2022;8;"FLU_B";NA;NA;NA;0;0;0
16;"AP";2022;8;"RINO";NA;NA;NA;0;0;0
16;"AP";2022;8;"METAP";NA;NA;NA;0;0;0
16;"AP";2022;9;"SARS2";NA;NA;NA;0;0;0
16;"AP";2022;9;"VSR";NA;NA;NA;0;0;0
16;"AP";2022;9;"FLU_A";NA;NA;NA;0;0;0
16;"AP";2022;9;"FLU_B";NA;NA;NA;0;0;0
16;"AP";2022;9;"RINO";NA;NA;NA;0;0;0
16;"AP";2022;9;"METAP";NA;NA;NA;0;0;0
16;"AP";2022;10;"SARS2";NA;NA;NA;0;0;0
16;"AP";2022;10;"VSR";NA;NA;NA;0;0;0
16;"AP";2022;10;"FLU_A";NA;NA;NA;0;0;0
16;"AP";2022;10;"FLU_B";NA;NA;NA;0;0;0
16;"AP";2022;10;"RINO";NA;NA;NA;0;0;0
16;"AP";2022;10;"METAP";NA;NA;NA;0;0;0
16;"AP";2022;11;"SARS2";NA;NA;NA;0;0;1
16;"AP";2022;11;"VSR";NA;NA;NA;0;0;0
16;"AP";2022;11;"FLU_A";NA;NA;NA;0;0;0
16;"AP";2022;11;"FLU_B";NA;NA;NA;0;0;0
16;"AP";2022;11;"RINO";NA;NA;NA;0;0;0
16;"AP";2022;11;"METAP";NA;NA;NA;0;0;0
16;"AP";2022;12;"SARS2";NA;NA;NA;2;2;1
16;"AP";2022;12;"VSR";NA;NA;NA;0;0;0
16;"AP";2022;12;"FLU_A";NA;NA;NA;0;0;0
16;"AP";2022;12;"FLU_B";NA;NA;NA;0;0;0
16;"AP";2022;12;"RINO";NA;NA;NA;0;0;0
16;"AP";2022;12;"METAP";NA;NA;NA;0;0;0
16;"AP";2022;13;"SARS2";NA;NA;NA;0;0;1
16;"AP";2022;13;"VSR";NA;NA;NA;0;0;0
16;"AP";2022;13;"FLU_A";NA;NA;NA;0;0;0
16;"AP";2022;13;"FLU_B";NA;NA;NA;0;0;0
16;"AP";2022;13;"RINO";NA;NA;NA;0;0;0
16;"AP";2022;13;"METAP";NA;NA;NA;0;0;0
16;"AP";2022;14;"SARS2";NA;NA;NA;0;0;0
16;"AP";2022;14;"VSR";NA;NA;NA;0;0;0
16;"AP";2022;14;"FLU_A";NA;NA;NA;0;0;0
16;"AP";2022;14;"FLU_B";NA;NA;NA;0;0;0
16;"AP";2022;14;"RINO";NA;NA;NA;0;0;0
16;"AP";2022;14;"METAP";NA;NA;NA;0;0;0
16;"AP";2022;15;"SARS2";NA;NA;NA;0;0;0
16;"AP";2022;15;"VSR";NA;NA;NA;1;1;0
16;"AP";2022;15;"FLU_A";NA;NA;NA;0;0;0
16;"AP";2022;15;"FLU_B";NA;NA;NA;0;0;0
16;"AP";2022;15;"RINO";NA;NA;NA;0;0;0
16;"AP";2022;15;"METAP";NA;NA;NA;0;0;0
16;"AP";2022;16;"SARS2";NA;NA;NA;0;0;0
16;"AP";2022;16;"VSR";NA;NA;NA;0;0;0
16;"AP";2022;16;"FLU_A";NA;NA;NA;0;0;0
16;"AP";2022;16;"FLU_B";NA;NA;NA;0;0;0
16;"AP";2022;16;"RINO";NA;NA;NA;0;0;0
16;"AP";2022;16;"METAP";NA;NA;NA;0;0;0
16;"AP";2022;17;"SARS2";NA;NA;NA;0;0;0
16;"AP";2022;17;"VSR";NA;NA;NA;0;0;0
16;"AP";2022;17;"FLU_A";NA;NA;NA;0;0;0
16;"AP";2022;17;"FLU_B";NA;NA;NA;0;0;0
16;"AP";2022;17;"RINO";NA;NA;NA;0;0;0
16;"AP";2022;17;"METAP";NA;NA;NA;0;0;0
16;"AP";2022;18;"SARS2";NA;NA;NA;0;0;0
16;"AP";2022;18;"VSR";NA;NA;NA;0;0;0
16;"AP";2022;18;"FLU_A";NA;NA;NA;0;0;0
16;"AP";2022;18;"FLU_B";NA;NA;NA;0;0;0
16;"AP";2022;18;"RINO";NA;NA;NA;0;0;0
16;"AP";2022;18;"METAP";NA;NA;NA;0;0;0
16;"AP";2022;19;"SARS2";NA;NA;NA;1;1;0
16;"AP";2022;19;"VSR";NA;NA;NA;1;1;1
16;"AP";2022;19;"FLU_A";NA;NA;NA;0;0;0
16;"AP";2022;19;"FLU_B";NA;NA;NA;0;0;0
16;"AP";2022;19;"RINO";NA;NA;NA;0;0;0
16;"AP";2022;19;"METAP";NA;NA;NA;0;0;0
16;"AP";2022;20;"SARS2";NA;NA;NA;0;0;1
16;"AP";2022;20;"VSR";NA;NA;NA;3;3;1
16;"AP";2022;20;"FLU_A";NA;NA;NA;0;0;0
16;"AP";2022;20;"FLU_B";NA;NA;NA;0;0;0
16;"AP";2022;20;"RINO";NA;NA;NA;0;0;0
16;"AP";2022;20;"METAP";NA;NA;NA;0;0;0
16;"AP";2022;21;"SARS2";NA;NA;NA;1;1;1
16;"AP";2022;21;"VSR";NA;NA;NA;0;0;1
16;"AP";2022;21;"FLU_A";NA;NA;NA;0;0;0
16;"AP";2022;21;"FLU_B";NA;NA;NA;0;0;0
16;"AP";2022;21;"RINO";NA;NA;NA;0;0;0
16;"AP";2022;21;"METAP";NA;NA;NA;0;0;0
16;"AP";2022;22;"SARS2";NA;NA;NA;1;1;2
16;"AP";2022;22;"VSR";NA;NA;NA;1;1;0
16;"AP";2022;22;"FLU_A";NA;NA;NA;0;0;0
16;"AP";2022;22;"FLU_B";NA;NA;NA;0;0;0
16;"AP";2022;22;"RINO";NA;NA;NA;0;0;0
16;"AP";2022;22;"METAP";NA;NA;NA;0;0;0
16;"AP";2022;23;"SARS2";NA;NA;NA;3;3;2
16;"AP";2022;23;"VSR";NA;NA;NA;0;0;0
16;"AP";2022;23;"FLU_A";NA;NA;NA;0;0;0
16;"AP";2022;23;"FLU_B";NA;NA;NA;0;0;0
16;"AP";2022;23;"RINO";NA;NA;NA;0;0;0
16;"AP";2022;23;"METAP";NA;NA;NA;0;0;0
16;"AP";2022;24;"SARS2";NA;NA;NA;2;2;3
16;"AP";2022;24;"VSR";NA;NA;NA;0;0;0
16;"AP";2022;24;"FLU_A";NA;NA;NA;0;0;0
16;"AP";2022;24;"FLU_B";NA;NA;NA;0;0;0
16;"AP";2022;24;"RINO";NA;NA;NA;0;0;0
16;"AP";2022;24;"METAP";NA;NA;NA;0;0;0
16;"AP";2022;25;"SARS2";NA;NA;NA;5;5;5
16;"AP";2022;25;"VSR";NA;NA;NA;1;1;1
16;"AP";2022;25;"FLU_A";NA;NA;NA;0;0;0
16;"AP";2022;25;"FLU_B";NA;NA;NA;0;0;0
16;"AP";2022;25;"RINO";NA;NA;NA;0;0;0
16;"AP";2022;25;"METAP";NA;NA;NA;0;0;0
16;"AP";2022;26;"SARS2";NA;NA;NA;8;8;6
16;"AP";2022;26;"VSR";NA;NA;NA;1;1;1
16;"AP";2022;26;"FLU_A";NA;NA;NA;0;0;0
16;"AP";2022;26;"FLU_B";NA;NA;NA;0;0;0
16;"AP";2022;26;"RINO";NA;NA;NA;0;0;0
16;"AP";2022;26;"METAP";NA;NA;NA;0;0;0
16;"AP";2022;27;"SARS2";NA;NA;NA;4;4;8
16;"AP";2022;27;"VSR";NA;NA;NA;0;0;1
16;"AP";2022;27;"FLU_A";NA;NA;NA;0;0;0
16;"AP";2022;27;"FLU_B";NA;NA;NA;0;0;0
16;"AP";2022;27;"RINO";NA;NA;NA;0;0;0
16;"AP";2022;27;"METAP";NA;NA;NA;0;0;0
16;"AP";2022;28;"SARS2";NA;NA;NA;12;12;7
16;"AP";2022;28;"VSR";NA;NA;NA;1;1;0
16;"AP";2022;28;"FLU_A";NA;NA;NA;0;0;0
16;"AP";2022;28;"FLU_B";NA;NA;NA;0;0;0
16;"AP";2022;28;"RINO";NA;NA;NA;0;0;0
16;"AP";2022;28;"METAP";NA;NA;NA;0;0;0
16;"AP";2022;29;"SARS2";NA;NA;NA;5;5;7
16;"AP";2022;29;"VSR";NA;NA;NA;0;0;0
16;"AP";2022;29;"FLU_A";NA;NA;NA;0;0;0
16;"AP";2022;29;"FLU_B";NA;NA;NA;0;0;0
16;"AP";2022;29;"RINO";NA;NA;NA;0;0;0
16;"AP";2022;29;"METAP";NA;NA;NA;0;0;0
16;"AP";2022;30;"SARS2";NA;NA;NA;3;3;3
16;"AP";2022;30;"VSR";NA;NA;NA;0;0;0
16;"AP";2022;30;"FLU_A";NA;NA;NA;0;0;0
16;"AP";2022;30;"FLU_B";NA;NA;NA;0;0;0
16;"AP";2022;30;"RINO";NA;NA;NA;0;0;0
16;"AP";2022;30;"METAP";NA;NA;NA;0;0;0
16;"AP";2022;31;"SARS2";NA;NA;NA;1;1;1
16;"AP";2022;31;"VSR";NA;NA;NA;0;0;0
16;"AP";2022;31;"FLU_A";NA;NA;NA;0;0;0
16;"AP";2022;31;"FLU_B";NA;NA;NA;0;0;0
16;"AP";2022;31;"RINO";NA;NA;NA;0;0;0
16;"AP";2022;31;"METAP";NA;NA;NA;0;0;0
16;"AP";2022;32;"SARS2";NA;NA;NA;0;0;0
16;"AP";2022;32;"VSR";NA;NA;NA;0;0;0
16;"AP";2022;32;"FLU_A";NA;NA;NA;0;0;0
16;"AP";2022;32;"FLU_B";NA;NA;NA;0;0;0
16;"AP";2022;32;"RINO";NA;NA;NA;0;0;0
16;"AP";2022;32;"METAP";NA;NA;NA;0;0;0
16;"AP";2022;33;"SARS2";NA;NA;NA;0;0;0
16;"AP";2022;33;"VSR";NA;NA;NA;0;0;0
16;"AP";2022;33;"FLU_A";NA;NA;NA;0;0;0
16;"AP";2022;33;"FLU_B";NA;NA;NA;0;0;0
