Q1;Q3;IC80I;IC80S;IC90I;IC90S;IC95I;IC95S;Casos semanais reportados até a última atualização;casos estimados;média móvel;tendência de longo prazo;tendência de curto prazo;transmissão comunitária;CO_MACSAUD;DS_NOMEPAD_macsaud;CO_UF;DS_UF_SIGLA;População;Semana epidemiológica;Ano epidemiológico;escala
;;;;;;;;3,00000000000000e+00;3,00000000000000e+00;4,00000000000000e+00;;;Epidêmica;1101;MACRORREGIONAL II (CACOAL);11;RO;778447;4;2023;casos
;;;;;;;;7,00000000000000e+00;7,00000000000000e+00;4,00000000000000e+00;;;Epidêmica;1101;MACRORREGIONAL II (CACOAL);11;RO;778447;5;2023;casos
;;;;;;;;3,00000000000000e+00;3,00000000000000e+00;5,00000000000000e+00;;;Epidêmica;1101;MACRORREGIONAL II (CACOAL);11;RO;778447;6;2023;casos
;;;;;;;;5,00000000000000e+00;5,00000000000000e+00;5,00000000000000e+00;;;Epidêmica;1101;MACRORREGIONAL II (CACOAL);11;RO;778447;7;2023;casos
;;;;;;;;6,00000000000000e+00;6,00000000000000e+00;5,00000000000000e+00;;;Epidêmica;1101;MACRORREGIONAL II (CACOAL);11;RO;778447;8;2023;casos
;;;;;;;;5,00000000000000e+00;5,00000000000000e+00;8,00000000000000e+00;;;Alta;1101;MACRORREGIONAL II (CACOAL);11;RO;778447;9;2023;casos
;;;;;;;;1,30000000000000e+01;1,30000000000000e+01;7,00000000000000e+00;;;Epidêmica;1101;MACRORREGIONAL II (CACOAL);11;RO;778447;10;2023;casos
;;;;;;;;4,00000000000000e+00;4,00000000000000e+00;1,00000000000000e+01;;;Alta;1101;MACRORREGIONAL II (CACOAL);11;RO;778447;11;2023;casos
;;;;;;;;1,30000000000000e+01;1,30000000000000e+01;1,10000000000000e+01;;;Alta;1101;MACRORREGIONAL II (CACOAL);11;RO;778447;12;2023;casos
;;;;;;;;1,70000000000000e+01;1,70000000000000e+01;1,50000000000000e+01;;;Alta;1101;MACRORREGIONAL II (CACOAL);11;RO;778447;13;2023;casos
;;;;;;;;1,60000000000000e+01;1,60000000000000e+01;1,60000000000000e+01;;;Alta;1101;MACRORREGIONAL II (CACOAL);11;RO;778447;14;2023;casos
;;;;;;;;1,50000000000000e+01;1,50000000000000e+01;1,80000000000000e+01;;;Alta;1101;MACRORREGIONAL II (CACOAL);11;RO;778447;15;2023;casos
;;;;;;;;2,20000000000000e+01;2,20000000000000e+01;1,50000000000000e+01;;;Alta;1101;MACRORREGIONAL II (CACOAL);11;RO;778447;16;2023;casos
;;;;;;;;7,00000000000000e+00;7,00000000000000e+00;1,30000000000000e+01;;;Alta;1101;MACRORREGIONAL II (CACOAL);11;RO;778447;17;2023;casos
;;;;;;;;1,10000000000000e+01;1,10000000000000e+01;1,20000000000000e+01;;;Alta;1101;MACRORREGIONAL II (CACOAL);11;RO;778447;18;2023;casos
;;;;;;;;1,70000000000000e+01;1,70000000000000e+01;1,20000000000000e+01;;;Alta;1101;MACRORREGIONAL II (CACOAL);11;RO;778447;19;2023;casos
;;;;;;;;7,00000000000000e+00;7,00000000000000e+00;1,10000000000000e+01;;;Alta;1101;MACRORREGIONAL II (CACOAL);11;RO;778447;20;2023;casos
;;;;;;;;1,00000000000000e+01;1,00000000000000e+01;9,00000000000000e+00;;;Alta;1101;MACRORREGIONAL II (CACOAL);11;RO;778447;21;2023;casos
;;;;;;;;1,00000000000000e+01;1,00000000000000e+01;1,00000000000000e+01;;;Alta;1101;MACRORREGIONAL II (CACOAL);11;RO;778447;22;2023;casos
;;;;;;;;9,00000000000000e+00;9,00000000000000e+00;8,00000000000000e+00;;;Alta;1101;MACRORREGIONAL II (CACOAL);11;RO;778447;23;2023;casos
;;;;;;;;5,00000000000000e+00;5,00000000000000e+00;9,00000000000000e+00;;;Alta;1101;MACRORREGIONAL II (CACOAL);11;RO;778447;24;2023;casos
;;;;;;;;1,20000000000000e+01;1,20000000000000e+01;9,00000000000000e+00;;;Alta;1101;MACRORREGIONAL II (CACOAL);11;RO;778447;25;2023;casos
;;;;;;;;1,10000000000000e+01;1,10000000000000e+01;1,10000000000000e+01;;;Alta;1101;MACRORREGIONAL II (CACOAL);11;RO;778447;26;2023;casos
;;;;;;;;1,00000000000000e+01;1,00000000000000e+01;1,00000000000000e+01;;;Alta;1101;MACRORREGIONAL II (CACOAL);11;RO;778447;27;2023;casos
;;;;;;;;9,00000000000000e+00;9,00000000000000e+00;1,00000000000000e+01;;;Alta;1101;MACRORREGIONAL II (CACOAL);11;RO;778447;28;2023;casos
;;;;;;;;1,20000000000000e+01;1,20000000000000e+01;8,00000000000000e+00;;;Alta;1101;MACRORREGIONAL II (CACOAL);11;RO;778447;29;2023;casos
;;;;;;;;4,00000000000000e+00;4,00000000000000e+00;6,00000000000000e+00;;;Epidêmica;1101;MACRORREGIONAL II (CACOAL);11;RO;778447;30;2023;casos
;;;;;;;;2,00000000000000e+00;2,00000000000000e+00;3,00000000000000e+00;;;Pré-epidêmica;1101;MACRORREGIONAL II (CACOAL);11;RO;778447;31;2023;casos
;;;;;;;;2,00000000000000e+00;2,00000000000000e+00;3,00000000000000e+00;;;Pré-epidêmica;1101;MACRORREGIONAL II (CACOAL);11;RO;778447;32;2023;casos
;;;;;;;;5,00000000000000e+00;5,00000000000000e+00;4,00000000000000e+00;;;Epidêmica;1101;MACRORREGIONAL II (CACOAL);11;RO;778447;33;2023;casos
;;;;;;;;6,00000000000000e+00;6,00000000000000e+00;6,00000000000000e+00;;;Epidêmica;1101;MACRORREGIONAL II (CACOAL);11;RO;778447;34;2023;casos
;;;;;;;;8,00000000000000e+00;8,00000000000000e+00;5,00000000000000e+00;;;Epidêmica;1101;MACRORREGIONAL II (CACOAL);11;RO;778447;35;2023;casos
;;;;;;;;2,00000000000000e+00;2,00000000000000e+00;5,00000000000000e+00;;;Epidêmica;1101;MACRORREGIONAL II (CACOAL);11;RO;778447;36;2023;casos
;;;;;;;;4,00000000000000e+00;4,00000000000000e+00;4,00000000000000e+00;;;Epidêmica;1101;MACRORREGIONAL II (CACOAL);11;RO;778447;37;2023;casos
;;;;;;;;5,00000000000000e+00;5,00000000000000e+00;6,00000000000000e+00;;;Epidêmica;1101;MACRORREGIONAL II (CACOAL);11;RO;778447;38;2023;casos
;;;;;;;;8,00000000000000e+00;8,00000000000000e+00;5,00000000000000e+00;;;Epidêmica;1101;MACRORREGIONAL II (CACOAL);11;RO;778447;39;2023;casos
;;;;;;;;3,00000000000000e+00;3,00000000000000e+00;5,00000000000000e+00;;;Epidêmica;1101;MACRORREGIONAL II (CACOAL);11;RO;778447;40;2023;casos
;;;;;;;;5,00000000000000e+00;5,00000000000000e+00;4,00000000000000e+00;;;Epidêmica;1101;MACRORREGIONAL II (CACOAL);11;RO;778447;41;2023;casos
;;;;;;;;5,00000000000000e+00;5,00000000000000e+00;5,00000000000000e+00;;;Epidêmica;1101;MACRORREGIONAL II (CACOAL);11;RO;778447;42;2023;casos
;;;;;;;;4,00000000000000e+00;4,00000000000000e+00;3,00000000000000e+00;;;Pré-epidêmica;1101;MACRORREGIONAL II (CACOAL);11;RO;778447;43;2023;casos
;;;;;;;;1,00000000000000e+00;1,00000000000000e+00;2,00000000000000e+00;;;Pré-epidêmica;1101;MACRORREGIONAL II (CACOAL);11;RO;778447;44;2023;casos
;;;;;;;;0,00000000000000e+00;0,00000000000000e+00;1,00000000000000e+00;;;Pré-epidêmica;1101;MACRORREGIONAL II (CACOAL);11;RO;778447;45;2023;casos
;;;;;;;;1,00000000000000e+00;1,00000000000000e+00;1,00000000000000e+00;;;Pré-epidêmica;1101;MACRORREGIONAL II (CACOAL);11;RO;778447;46;2023;casos
;;;;;;;;1,00000000000000e+00;1,00000000000000e+00;1,00000000000000e+00;;;Pré-epidêmica;1101;MACRORREGIONAL II (CACOAL);11;RO;778447;47;2023;casos
;;;;;;;;2,00000000000000e+00;2,00000000000000e+00;3,00000000000000e+00;;;Pré-epidêmica;1101;MACRORREGIONAL II (CACOAL);11;RO;778447;48;2023;casos
;;;;;;;;5,00000000000000e+00;5,00000000000000e+00;3,00000000000000e+00;;;Pré-epidêmica;1101;MACRORREGIONAL II (CACOAL);11;RO;778447;49;2023;casos
;;;;;;;;2,00000000000000e+00;2,00000000000000e+00;3,00000000000000e+00;;;Pré-epidêmica;1101;MACRORREGIONAL II (CACOAL);11;RO;778447;50;2023;casos
;;;;;;;;2,00000000000000e+00;2,00000000000000e+00;2,00000000000000e+00;;;Pré-epidêmica;1101;MACRORREGIONAL II (CACOAL);11;RO;778447;51;2023;casos
;;;;;;;;1,00000000000000e+00;1,00000000000000e+00;2,00000000000000e+00;;;Pré-epidêmica;1101;MACRORREGIONAL II (CACOAL);11;RO;778447;52;2023;casos
;;;;;;;;2,00000000000000e+00;2,00000000000000e+00;2,00000000000000e+00;;;Pré-epidêmica;1101;MACRORREGIONAL II (CACOAL);11;RO;778447;1;2024;casos
;;;;;;;;2,00000000000000e+00;2,00000000000000e+00;2,00000000000000e+00;;;Pré-epidêmica;1101;MACRORREGIONAL II (CACOAL);11;RO;778447;2;2024;casos
;;;;;;;;1,00000000000000e+00;1,00000000000000e+00;2,00000000000000e+00;;;Pré-epidêmica;1101;MACRORREGIONAL II (CACOAL);11;RO;778447;3;2024;casos
;;;;;;;;2,00000000000000e+00;2,00000000000000e+00;1,00000000000000e+00;;;Pré-epidêmica;1101;MACRORREGIONAL II (CACOAL);11;RO;778447;4;2024;casos
;;;;;;;;1,00000000000000e+00;1,00000000000000e+00;2,00000000000000e+00;;;Pré-epidêmica;1101;MACRORREGIONAL II (CACOAL);11;RO;778447;5;2024;casos
;;;;;;;;3,00000000000000e+00;3,00000000000000e+00;2,00000000000000e+00;;;Pré-epidêmica;1101;MACRORREGIONAL II (CACOAL);11;RO;778447;6;2024;casos
;;;;;;;;2,00000000000000e+00;2,00000000000000e+00;3,00000000000000e+00;;;Pré-epidêmica;1101;MACRORREGIONAL II (CACOAL);11;RO;778447;7;2024;casos
;;;;;;;;3,00000000000000e+00;3,00000000000000e+00;3,00000000000000e+00;;;Pré-epidêmica;1101;MACRORREGIONAL II (CACOAL);11;RO;778447;8;2024;casos
;;;;;;;;4,00000000000000e+00;4,00000000000000e+00;3,00000000000000e+00;;;Pré-epidêmica;1101;MACRORREGIONAL II (CACOAL);11;RO;778447;9;2024;casos
;;;;;;;;2,00000000000000e+00;2,00000000000000e+00;6,00000000000000e+00;;;Epidêmica;1101;MACRORREGIONAL II (CACOAL);11;RO;778447;10;2024;casos
;;;;;;;;1,20000000000000e+01;1,20000000000000e+01;6,00000000000000e+00;;;Epidêmica;1101;MACRORREGIONAL II (CACOAL);11;RO;778447;11;2024;casos
;;;;;;;;3,00000000000000e+00;3,00000000000000e+00;8,00000000000000e+00;;;Alta;1101;MACRORREGIONAL II (CACOAL);11;RO;778447;12;2024;casos
;;;;;;;;8,00000000000000e+00;8,00000000000000e+00;6,00000000000000e+00;;;Epidêmica;1101;MACRORREGIONAL II (CACOAL);11;RO;778447;13;2024;casos
;;;;;;;;7,00000000000000e+00;7,00000000000000e+00;1,00000000000000e+01;;;Alta;1101;MACRORREGIONAL II (CACOAL);11;RO;778447;14;2024;casos
;;;;;;;;1,40000000000000e+01;1,40000000000000e+01;1,20000000000000e+01;;;Alta;1101;MACRORREGIONAL II (CACOAL);11;RO;778447;15;2024;casos
;;;;;;;;1,50000000000000e+01;1,50000000000000e+01;1,50000000000000e+01;;;Alta;1101;MACRORREGIONAL II (CACOAL);11;RO;778447;16;2024;casos
;;;;;;;;1,60000000000000e+01;1,60000000000000e+01;1,70000000000000e+01;;;Alta;1101;MACRORREGIONAL II (CACOAL);11;RO;778447;17;2024;casos
;;;;;;;;2,00000000000000e+01;2,00000000000000e+01;1,70000000000000e+01;;;Alta;1101;MACRORREGIONAL II (CACOAL);11;RO;778447;18;2024;casos
;;;;;;;;1,60000000000000e+01;1,60000000000000e+01;2,30000000000000e+01;;;Alta;1101;MACRORREGIONAL II (CACOAL);11;RO;778447;19;2024;casos
;;;;;;;;3,20000000000000e+01;3,20000000000000e+01;2,10000000000000e+01;;;Alta;1101;MACRORREGIONAL II (CACOAL);11;RO;778447;20;2024;casos
;;;;;;;;1,60000000000000e+01;1,60000000000000e+01;2,00000000000000e+01;;;Alta;1101;MACRORREGIONAL II (CACOAL);11;RO;778447;21;2024;casos
;;;;;;;;1,20000000000000e+01;1,20000000000000e+01;1,20000000000000e+01;;;Alta;1101;MACRORREGIONAL II (CACOAL);11;RO;778447;22;2024;casos
;;;;;;;;8,00000000000000e+00;8,00000000000000e+00;8,00000000000000e+00;;;Alta;1101;MACRORREGIONAL II (CACOAL);11;RO;778447;23;2024;casos
;;;;;;;;4,00000000000000e+00;4,00000000000000e+00;7,00000000000000e+00;;;Epidêmica;1101;MACRORREGIONAL II (CACOAL);11;RO;778447;24;2024;casos
;;;;;;;;1,00000000000000e+01;1,00000000000000e+01;7,00000000000000e+00;;;Epidêmica;1101;MACRORREGIONAL II (CACOAL);11;RO;778447;25;2024;casos
;;;;;;;;6,00000000000000e+00;6,00000000000000e+00;7,00000000000000e+00;;;Epidêmica;1101;MACRORREGIONAL II (CACOAL);11;RO;778447;26;2024;casos
;;;;;;;;5,00000000000000e+00;5,00000000000000e+00;4,00000000000000e+00;;;Epidêmica;1101;MACRORREGIONAL II (CACOAL);11;RO;778447;27;2024;casos
;;;;;;;;2,00000000000000e+00;2,00000000000000e+00;3,00000000000000e+00;;;Pré-epidêmica;1101;MACRORREGIONAL II (CACOAL);11;RO;778447;28;2024;casos
;;;;;;;;2,00000000000000e+00;2,00000000000000e+00;3,00000000000000e+00;;;Pré-epidêmica;1101;MACRORREGIONAL II (CACOAL);11;RO;778447;29;2024;casos
;;;;;;;;6,00000000000000e+00;6,00000000000000e+00;4,00000000000000e+00;;;Epidêmica;1101;MACRORREGIONAL II (CACOAL);11;RO;778447;30;2024;casos
;;;;;;;;5,00000000000000e+00;5,00000000000000e+00;8,00000000000000e+00;;;Alta;1101;MACRORREGIONAL II (CACOAL);11;RO;778447;31;2024;casos
;;;;;;;;1,40000000000000e+01;1,40000000000000e+01;9,00000000000000e+00;;;Alta;1101;MACRORREGIONAL II (CACOAL);11;RO;778447;32;2024;casos
;;;;;;;;8,00000000000000e+00;8,00000000000000e+00;9,00000000000000e+00;;;Alta;1101;MACRORREGIONAL II (CACOAL);11;RO;778447;33;2024;casos
;;;;;;;;4,00000000000000e+00;4,00000000000000e+00;5,00000000000000e+00;;;Epidêmica;1101;MACRORREGIONAL II (CACOAL);11;RO;778447;34;2024;casos
;;;;;;;;4,00000000000000e+00;4,00000000000000e+00;4,00000000000000e+00;;;Epidêmica;1101;MACRORREGIONAL II (CACOAL);11;RO;778447;35;2024;casos
;;;;;;;;4,00000000000000e+00;4,00000000000000e+00;4,00000000000000e+00;;;Epidêmica;1101;MACRORREGIONAL II (CACOAL);11;RO;778447;36;2024;casos
;;;;;;;;5,00000000000000e+00;5,00000000000000e+00;5,00000000000000e+00;;;Epidêmica;1101;MACRORREGIONAL II (CACOAL);11;RO;778447;37;2024;casos
;;;;;;;;7,00000000000000e+00;7,00000000000000e+00;5,00000000000000e+00;;;Epidêmica;1101;MACRORREGIONAL II (CACOAL);11;RO;778447;38;2024;casos
;;;;;;;;4,00000000000000e+00;4,00000000000000e+00;6,00000000000000e+00;;;Epidêmica;1101;MACRORREGIONAL II (CACOAL);11;RO;778447;39;2024;casos
;;;;;;;;7,00000000000000e+00;7,00000000000000e+00;4,00000000000000e+00;;;Epidêmica;1101;MACRORREGIONAL II (CACOAL);11;RO;778447;40;2024;casos
;;;;;;;;2,00000000000000e+00;2,00000000000000e+00;5,00000000000000e+00;;;Epidêmica;1101;MACRORREGIONAL II (CACOAL);11;RO;778447;41;2024;casos
;;;;;;;;7,00000000000000e+00;7,00000000000000e+00;5,00000000000000e+00;;;Epidêmica;1101;MACRORREGIONAL II (CACOAL);11;RO;778447;42;2024;casos
;;;;;;;;6,00000000000000e+00;6,00000000000000e+00;9,00000000000000e+00;;;Alta;1101;MACRORREGIONAL II (CACOAL);11;RO;778447;43;2024;casos
;;;;;;;;1,30000000000000e+01;1,30000000000000e+01;9,00000000000000e+00;;;Alta;1101;MACRORREGIONAL II (CACOAL);11;RO;778447;44;2024;casos
;;;;;;;;9,00000000000000e+00;9,00000000000000e+00;1,00000000000000e+01;;;Alta;1101;MACRORREGIONAL II (CACOAL);11;RO;778447;45;2024;casos
;;;;;;;;7,00000000000000e+00;7,00000000000000e+00;7,00000000000000e+00;;;Epidêmica;1101;MACRORREGIONAL II (CACOAL);11;RO;778447;46;2024;casos
;;;;;;;;6,00000000000000e+00;6,00000000000000e+00;6,00000000000000e+00;;;Epidêmica;1101;MACRORREGIONAL II (CACOAL);11;RO;778447;47;2024;casos
;;;;;;;;6,00000000000000e+00;6,00000000000000e+00;8,00000000000000e+00;;;Alta;1101;MACRORREGIONAL II (CACOAL);11;RO;778447;48;2024;casos
;;;;;;;;1,20000000000000e+01;1,20000000000000e+01;8,00000000000000e+00;;;Alta;1101;MACRORREGIONAL II (CACOAL);11;RO;778447;49;2024;casos
;;;;;;;;7,00000000000000e+00;7,00000000000000e+00;8,00000000000000e+00;;;Alta;1101;MACRORREGIONAL II (CACOAL);11;RO;778447;50;2024;casos
;;;;;;;;4,00000000000000e+00;4,00000000000000e+00;8,00000000000000e+00;;;Alta;1101;MACRORREGIONAL II (CACOAL);11;RO;778447;51;2024;casos
;;;;;;;;1,40000000000000e+01;1,40000000000000e+01;1,00000000000000e+01;;;Alta;1101;MACRORREGIONAL II (CACOAL);11;RO;778447;52;2024;casos
;;;;;;;;1,20000000000000e+01;1,20000000000000e+01;1,00000000000000e+01;;;Alta;1101;MACRORREGIONAL II (CACOAL);11;RO;778447;1;2025;casos
;;;;;;;;5,00000000000000e+00;5,00000000000000e+00;7,00000000000000e+00;;;Epidêmica;1101;MACRORREGIONAL II (CACOAL);11;RO;778447;2;2025;casos
;;;;;;;;4,00000000000000e+00;4,00000000000000e+00;4,00000000000000e+00;;;Epidêmica;1101;MACRORREGIONAL II (CACOAL);11;RO;778447;3;2025;casos
;;;;;;;;4,00000000000000e+00;4,00000000000000e+00;3,00000000000000e+00;;;Pré-epidêmica;1101;MACRORREGIONAL II (CACOAL);11;RO;778447;4;2025;casos
;;;;;;;;2,00000000000000e+00;2,00000000000000e+00;4,00000000000000e+00;;;Epidêmica;1101;MACRORREGIONAL II (CACOAL);11;RO;778447;5;2025;casos
;;;;;;;;7,00000000000000e+00;7,00000000000000e+00;5,00000000000000e+00;;;Epidêmica;1101;MACRORREGIONAL II (CACOAL);11;RO;778447;6;2025;casos
;;;;;;;;6,00000000000000e+00;6,00000000000000e+00;7,00000000000000e+00;;;Epidêmica;1101;MACRORREGIONAL II (CACOAL);11;RO;778447;7;2025;casos
;;;;;;;;8,00000000000000e+00;8,00000000000000e+00;5,00000000000000e+00;;;Epidêmica;1101;MACRORREGIONAL II (CACOAL);11;RO;778447;8;2025;casos
;;;;;;;;2,00000000000000e+00;2,00000000000000e+00;5,00000000000000e+00;;;Epidêmica;1101;MACRORREGIONAL II (CACOAL);11;RO;778447;9;2025;casos
;;;;;;;;4,00000000000000e+00;4,00000000000000e+00;3,00000000000000e+00;;;Pré-epidêmica;1101;MACRORREGIONAL II (CACOAL);11;RO;778447;10;2025;casos
;;;;;;;;4,00000000000000e+00;4,00000000000000e+00;3,00000000000000e+00;;;Pré-epidêmica;1101;MACRORREGIONAL II (CACOAL);11;RO;778447;11;2025;casos
;;;;;;;;1,00000000000000e+00;1,00000000000000e+00;3,00000000000000e+00;;;Pré-epidêmica;1101;MACRORREGIONAL II (CACOAL);11;RO;778447;12;2025;casos
;;;;;;;;5,00000000000000e+00;5,00000000000000e+00;4,00000000000000e+00;;;Epidêmica;1101;MACRORREGIONAL II (CACOAL);11;RO;778447;13;2025;casos
;;;;;;;;6,00000000000000e+00;6,00000000000000e+00;8,00000000000000e+00;;;Alta;1101;MACRORREGIONAL II (CACOAL);11;RO;778447;14;2025;casos
;;;;;;;;1,20000000000000e+01;1,20000000000000e+01;9,00000000000000e+00;;;Alta;1101;MACRORREGIONAL II (CACOAL);11;RO;778447;15;2025;casos
;;;;;;;;9,00000000000000e+00;9,00000000000000e+00;1,20000000000000e+01;;;Alta;1101;MACRORREGIONAL II (CACOAL);11;RO;778447;16;2025;casos
;;;;;;;;1,60000000000000e+01;1,60000000000000e+01;1,80000000000000e+01;;;Alta;1101;MACRORREGIONAL II (CACOAL);11;RO;778447;17;2025;casos
;;;;;;;;2,80000000000000e+01;2,80000000000000e+01;2,40000000000000e+01;;;Alta;1101;MACRORREGIONAL II (CACOAL);11;RO;778447;18;2025;casos
;;;;;;;;2,70000000000000e+01;2,70000000000000e+01;2,80000000000000e+01;;;Alta;1101;MACRORREGIONAL II (CACOAL);11;RO;778447;19;2025;casos
;;;;;;;;2,80000000000000e+01;2,80000000000000e+01;2,90000000000000e+01;;;Alta;1101;MACRORREGIONAL II (CACOAL);11;RO;778447;20;2025;casos
;;;;;;;;3,20000000000000e+01;3,20000000000000e+01;2,90000000000000e+01;;;Alta;1101;MACRORREGIONAL II (CACOAL);11;RO;778447;21;2025;casos
;;;;;;;;2,60000000000000e+01;2,60000000000000e+01;2,70000000000000e+01;;;Alta;1101;MACRORREGIONAL II (CACOAL);11;RO;778447;22;2025;casos
;;;;;;;;2,30000000000000e+01;2,30000000000000e+01;2,40000000000000e+01;;;Alta;1101;MACRORREGIONAL II (CACOAL);11;RO;778447;23;2025;casos
;;;;;;;;2,40000000000000e+01;2,40000000000000e+01;2,40000000000000e+01;;;Alta;1101;MACRORREGIONAL II (CACOAL);11;RO;778447;24;2025;casos
;;;;;;;;2,60000000000000e+01;2,60000000000000e+01;2,30000000000000e+01;;;Alta;1101;MACRORREGIONAL II (CACOAL);11;RO;778447;25;2025;casos
;;;;;;;;1,90000000000000e+01;1,90000000000000e+01;2,40000000000000e+01;;;Alta;1101;MACRORREGIONAL II (CACOAL);11;RO;778447;26;2025;casos
;;;;;;;;2,70000000000000e+01;2,70000000000000e+01;2,20000000000000e+01;;;Alta;1101;MACRORREGIONAL II (CACOAL);11;RO;778447;27;2025;casos
;;;;;;;;1,90000000000000e+01;1,90000000000000e+01;2,40000000000000e+01;;;Alta;1101;MACRORREGIONAL II (CACOAL);11;RO;778447;28;2025;casos
;;;;;;;;2,50000000000000e+01;2,50000000000000e+01;2,10000000000000e+01;;;Alta;1101;MACRORREGIONAL II (CACOAL);11;RO;778447;29;2025;casos
;;;;;;;;1,80000000000000e+01;1,80000000000000e+01;1,80000000000000e+01;;;Alta;1101;MACRORREGIONAL II (CACOAL);11;RO;778447;30;2025;casos
;;;;;;;;1,10000000000000e+01;1,10000000000000e+01;1,20000000000000e+01;;;Alta;1101;MACRORREGIONAL II (CACOAL);11;RO;778447;31;2025;casos
;;;;;;;;8,00000000000000e+00;8,00000000000000e+00;1,30000000000000e+01;;;Alta;1101;MACRORREGIONAL II (CACOAL);11;RO;778447;32;2025;casos
;;;;;;;;2,10000000000000e+01;2,10000000000000e+01;1,20000000000000e+01;;;Alta;1101;MACRORREGIONAL II (CACOAL);11;RO;778447;33;2025;casos
;;;;;;;;7,00000000000000e+00;7,00000000000000e+00;1,10000000000000e+01;;;Alta;1101;MACRORREGIONAL II (CACOAL);11;RO;778447;34;2025;casos
;;;;;;;;5,00000000000000e+00;5,00000000000000e+00;8,00000000000000e+00;;;Alta;1101;MACRORREGIONAL II (CACOAL);11;RO;778447;35;2025;casos
;;;;;;;;1,30000000000000e+01;1,30000000000000e+01;9,00000000000000e+00;;;Alta;1101;MACRORREGIONAL II (CACOAL);11;RO;778447;36;2025;casos
;;;;;;;;8,00000000000000e+00;8,00000000000000e+00;1,20000000000000e+01;;;Alta;1101;MACRORREGIONAL II (CACOAL);11;RO;778447;37;2025;casos
;;;;;;;;1,60000000000000e+01;1,60000000000000e+01;1,20000000000000e+01;;;Alta;1101;MACRORREGIONAL II (CACOAL);11;RO;778447;38;2025;casos
;;;;;;;;1,10000000000000e+01;1,10000000000000e+01;1,10000000000000e+01;;;Alta;1101;MACRORREGIONAL II (CACOAL);11;RO;778447;39;2025;casos
;;;;;;;;7,00000000000000e+00;7,00000000000000e+00;1,00000000000000e+01;;;Alta;1101;MACRORREGIONAL II (CACOAL);11;RO;778447;40;2025;casos
;;;;;;;;1,30000000000000e+01;1,30000000000000e+01;8,00000000000000e+00;;;Alta;1101;MACRORREGIONAL II (CACOAL);11;RO;778447;41;2025;casos
;;;;;;;;3,00000000000000e+00;3,00000000000000e+00;7,00000000000000e+00;;;Epidêmica;1101;MACRORREGIONAL II (CACOAL);11;RO;778447;42;2025;casos
;;;;;;;;5,00000000000000e+00;5,00000000000000e+00;3,00000000000000e+00;;;Pré-epidêmica;1101;MACRORREGIONAL II (CACOAL);11;RO;778447;43;2025;casos
;;;;;;;;1,00000000000000e+00;1,00000000000000e+00;7,00000000000000e+00;;;Epidêmica;1101;MACRORREGIONAL II (CACOAL);11;RO;778447;44;2025;casos
;;;;;;;;1,50000000000000e+01;1,50000000000000e+01;8,00000000000000e+00;;;Alta;1101;MACRORREGIONAL II (CACOAL);11;RO;778447;45;2025;casos
;;;;;;;;8,00000000000000e+00;8,00000000000000e+00;1,00000000000000e+01;;;Alta;1101;MACRORREGIONAL II (CACOAL);11;RO;778447;46;2025;casos
;;;;;;;;8,00000000000000e+00;8,00000000000000e+00;7,00000000000000e+00;;;Epidêmica;1101;MACRORREGIONAL II (CACOAL);11;RO;778447;47;2025;casos
;;;;;;;;4,00000000000000e+00;4,00000000000000e+00;8,00000000000000e+00;;;Alta;1101;MACRORREGIONAL II (CACOAL);11;RO;778447;48;2025;casos
;;;;;;;;1,30000000000000e+01;1,30000000000000e+01;9,00000000000000e+00;;;Alta;1101;MACRORREGIONAL II (CACOAL);11;RO;778447;49;2025;casos
;;;;;;;;9,00000000000000e+00;9,00000000000000e+00;1,00000000000000e+01;-1,0;;Alta;1101;MACRORREGIONAL II (CACOAL);11;RO;778447;50;2025;casos
8,0000000000000000;8,0000000000000000;8,0000000000000000;8,0000000000000000;8,0000000000000000;8,0000000000000000;8,0000000000000000;8,0000000000000000;8,00000000000000e+00;8,00000000000000e+00;7,00000000000000e+00;1,0;;Epidêmica;1101;MACRORREGIONAL II (CACOAL);11;RO;778447;51;2025;casos
5,0000000000000000;5,0000000000000000;5,0000000000000000;5,0000000000000000;5,0000000000000000;5,0000000000000000;5,0000000000000000;5,0000000000000000;5,00000000000000e+00;5,00000000000000e+00;8,00000000000000e+00;0,0;0,0;Alta;1101;MACRORREGIONAL II (CACOAL);11;RO;778447;52;2025;casos
11,0000000000000000;11,0000000000000000;11,0000000000000000;11,0000000000000000;11,0000000000000000;11,0000000000000000;11,0000000000000000;11,0000000000000000;1,10000000000000e+01;1,10000000000000e+01;8,00000000000000e+00;1,0;;Alta;1101;MACRORREGIONAL II (CACOAL);11;RO;778447;53;2025;casos
