Q1;Q3;IC80I;IC80S;IC90I;IC90S;IC95I;IC95S;Casos semanais reportados até a última atualização;casos estimados;média móvel;tendência de longo prazo;tendência de curto prazo;CO_MUN_RES;CO_MUN_RES_nome;CO_UF;DS_UF_SIGLA;População;Grupo Jurídico;Semana epidemiológica;Ano epidemiológico;escala
;;;;;;;;2,10000000000000e+01;2,10000000000000e+01;1,70000000000000e+01;;;270430;MACEIO;27;AL;1018948;0;23;2023;casos
;;;;;;;;1,20000000000000e+01;1,20000000000000e+01;1,50000000000000e+01;;;270430;MACEIO;27;AL;1018948;0;24;2023;casos
;;;;;;;;1,10000000000000e+01;1,10000000000000e+01;1,20000000000000e+01;;;270430;MACEIO;27;AL;1018948;0;25;2023;casos
;;;;;;;;1,30000000000000e+01;1,30000000000000e+01;1,20000000000000e+01;;;270430;MACEIO;27;AL;1018948;0;26;2023;casos
;;;;;;;;1,10000000000000e+01;1,10000000000000e+01;1,10000000000000e+01;;;270430;MACEIO;27;AL;1018948;0;27;2023;casos
;;;;;;;;8,00000000000000e+00;8,00000000000000e+00;1,10000000000000e+01;;;270430;MACEIO;27;AL;1018948;0;28;2023;casos
;;;;;;;;1,30000000000000e+01;1,30000000000000e+01;1,10000000000000e+01;;;270430;MACEIO;27;AL;1018948;0;29;2023;casos
;;;;;;;;1,30000000000000e+01;1,30000000000000e+01;1,00000000000000e+01;;;270430;MACEIO;27;AL;1018948;0;30;2023;casos
;;;;;;;;4,00000000000000e+00;4,00000000000000e+00;8,00000000000000e+00;;;270430;MACEIO;27;AL;1018948;0;31;2023;casos
;;;;;;;;6,00000000000000e+00;6,00000000000000e+00;6,00000000000000e+00;;;270430;MACEIO;27;AL;1018948;0;32;2023;casos
;;;;;;;;7,00000000000000e+00;7,00000000000000e+00;9,00000000000000e+00;;;270430;MACEIO;27;AL;1018948;0;33;2023;casos
;;;;;;;;1,40000000000000e+01;1,40000000000000e+01;1,00000000000000e+01;;;270430;MACEIO;27;AL;1018948;0;34;2023;casos
;;;;;;;;1,00000000000000e+01;1,00000000000000e+01;1,00000000000000e+01;;;270430;MACEIO;27;AL;1018948;0;35;2023;casos
;;;;;;;;7,00000000000000e+00;7,00000000000000e+00;6,00000000000000e+00;;;270430;MACEIO;27;AL;1018948;0;36;2023;casos
;;;;;;;;2,00000000000000e+00;2,00000000000000e+00;5,00000000000000e+00;;;270430;MACEIO;27;AL;1018948;0;37;2023;casos
;;;;;;;;7,00000000000000e+00;7,00000000000000e+00;6,00000000000000e+00;;;270430;MACEIO;27;AL;1018948;0;38;2023;casos
;;;;;;;;8,00000000000000e+00;8,00000000000000e+00;7,00000000000000e+00;;;270430;MACEIO;27;AL;1018948;0;39;2023;casos
;;;;;;;;7,00000000000000e+00;7,00000000000000e+00;7,00000000000000e+00;;;270430;MACEIO;27;AL;1018948;0;40;2023;casos
;;;;;;;;6,00000000000000e+00;6,00000000000000e+00;7,00000000000000e+00;;;270430;MACEIO;27;AL;1018948;0;41;2023;casos
;;;;;;;;8,00000000000000e+00;8,00000000000000e+00;7,00000000000000e+00;;;270430;MACEIO;27;AL;1018948;0;42;2023;casos
;;;;;;;;7,00000000000000e+00;7,00000000000000e+00;7,00000000000000e+00;;;270430;MACEIO;27;AL;1018948;0;43;2023;casos
;;;;;;;;6,00000000000000e+00;6,00000000000000e+00;5,00000000000000e+00;;;270430;MACEIO;27;AL;1018948;0;44;2023;casos
;;;;;;;;3,00000000000000e+00;3,00000000000000e+00;3,00000000000000e+00;;;270430;MACEIO;27;AL;1018948;0;45;2023;casos
;;;;;;;;1,00000000000000e+00;1,00000000000000e+00;4,00000000000000e+00;;;270430;MACEIO;27;AL;1018948;0;46;2023;casos
;;;;;;;;9,00000000000000e+00;9,00000000000000e+00;5,00000000000000e+00;;;270430;MACEIO;27;AL;1018948;0;47;2023;casos
;;;;;;;;6,00000000000000e+00;6,00000000000000e+00;8,00000000000000e+00;;;270430;MACEIO;27;AL;1018948;0;48;2023;casos
;;;;;;;;8,00000000000000e+00;8,00000000000000e+00;8,00000000000000e+00;;;270430;MACEIO;27;AL;1018948;0;49;2023;casos
;;;;;;;;1,10000000000000e+01;1,10000000000000e+01;8,00000000000000e+00;;;270430;MACEIO;27;AL;1018948;0;50;2023;casos
;;;;;;;;6,00000000000000e+00;6,00000000000000e+00;7,00000000000000e+00;;;270430;MACEIO;27;AL;1018948;0;51;2023;casos
;;;;;;;;5,00000000000000e+00;5,00000000000000e+00;6,00000000000000e+00;;;270430;MACEIO;27;AL;1018948;0;52;2023;casos
;;;;;;;;6,00000000000000e+00;6,00000000000000e+00;5,00000000000000e+00;;;270430;MACEIO;27;AL;1018948;0;1;2024;casos
;;;;;;;;4,00000000000000e+00;4,00000000000000e+00;5,00000000000000e+00;;;270430;MACEIO;27;AL;1018948;0;2;2024;casos
;;;;;;;;4,00000000000000e+00;4,00000000000000e+00;4,00000000000000e+00;;;270430;MACEIO;27;AL;1018948;0;3;2024;casos
;;;;;;;;5,00000000000000e+00;5,00000000000000e+00;5,00000000000000e+00;;;270430;MACEIO;27;AL;1018948;0;4;2024;casos
;;;;;;;;5,00000000000000e+00;5,00000000000000e+00;5,00000000000000e+00;;;270430;MACEIO;27;AL;1018948;0;5;2024;casos
;;;;;;;;5,00000000000000e+00;5,00000000000000e+00;6,00000000000000e+00;;;270430;MACEIO;27;AL;1018948;0;6;2024;casos
;;;;;;;;7,00000000000000e+00;7,00000000000000e+00;7,00000000000000e+00;;;270430;MACEIO;27;AL;1018948;0;7;2024;casos
;;;;;;;;9,00000000000000e+00;9,00000000000000e+00;1,10000000000000e+01;;;270430;MACEIO;27;AL;1018948;0;8;2024;casos
;;;;;;;;1,80000000000000e+01;1,80000000000000e+01;1,60000000000000e+01;;;270430;MACEIO;27;AL;1018948;0;9;2024;casos
;;;;;;;;2,10000000000000e+01;2,10000000000000e+01;1,80000000000000e+01;;;270430;MACEIO;27;AL;1018948;0;10;2024;casos
;;;;;;;;1,60000000000000e+01;1,60000000000000e+01;1,90000000000000e+01;;;270430;MACEIO;27;AL;1018948;0;11;2024;casos
;;;;;;;;1,90000000000000e+01;1,90000000000000e+01;1,60000000000000e+01;;;270430;MACEIO;27;AL;1018948;0;12;2024;casos
;;;;;;;;1,20000000000000e+01;1,20000000000000e+01;1,60000000000000e+01;;;270430;MACEIO;27;AL;1018948;0;13;2024;casos
;;;;;;;;1,60000000000000e+01;1,60000000000000e+01;1,70000000000000e+01;;;270430;MACEIO;27;AL;1018948;0;14;2024;casos
;;;;;;;;2,40000000000000e+01;2,40000000000000e+01;2,20000000000000e+01;;;270430;MACEIO;27;AL;1018948;0;15;2024;casos
;;;;;;;;2,70000000000000e+01;2,70000000000000e+01;2,50000000000000e+01;;;270430;MACEIO;27;AL;1018948;0;16;2024;casos
;;;;;;;;2,30000000000000e+01;2,30000000000000e+01;2,60000000000000e+01;;;270430;MACEIO;27;AL;1018948;0;17;2024;casos
;;;;;;;;2,80000000000000e+01;2,80000000000000e+01;2,50000000000000e+01;;;270430;MACEIO;27;AL;1018948;0;18;2024;casos
;;;;;;;;2,40000000000000e+01;2,40000000000000e+01;2,10000000000000e+01;;;270430;MACEIO;27;AL;1018948;0;19;2024;casos
;;;;;;;;1,00000000000000e+01;1,00000000000000e+01;1,30000000000000e+01;;;270430;MACEIO;27;AL;1018948;0;20;2024;casos
;;;;;;;;4,00000000000000e+00;4,00000000000000e+00;8,00000000000000e+00;;;270430;MACEIO;27;AL;1018948;0;21;2024;casos
;;;;;;;;9,00000000000000e+00;9,00000000000000e+00;5,00000000000000e+00;;;270430;MACEIO;27;AL;1018948;0;22;2024;casos
;;;;;;;;3,00000000000000e+00;3,00000000000000e+00;5,00000000000000e+00;;;270430;MACEIO;27;AL;1018948;0;23;2024;casos
;;;;;;;;3,00000000000000e+00;3,00000000000000e+00;4,00000000000000e+00;;;270430;MACEIO;27;AL;1018948;0;24;2024;casos
;;;;;;;;5,00000000000000e+00;5,00000000000000e+00;7,00000000000000e+00;;;270430;MACEIO;27;AL;1018948;0;25;2024;casos
;;;;;;;;1,20000000000000e+01;1,20000000000000e+01;7,00000000000000e+00;;;270430;MACEIO;27;AL;1018948;0;26;2024;casos
;;;;;;;;4,00000000000000e+00;4,00000000000000e+00;7,00000000000000e+00;;;270430;MACEIO;27;AL;1018948;0;27;2024;casos
;;;;;;;;5,00000000000000e+00;5,00000000000000e+00;5,00000000000000e+00;;;270430;MACEIO;27;AL;1018948;0;28;2024;casos
;;;;;;;;6,00000000000000e+00;6,00000000000000e+00;5,00000000000000e+00;;;270430;MACEIO;27;AL;1018948;0;29;2024;casos
;;;;;;;;3,00000000000000e+00;3,00000000000000e+00;5,00000000000000e+00;;;270430;MACEIO;27;AL;1018948;0;30;2024;casos
;;;;;;;;5,00000000000000e+00;5,00000000000000e+00;4,00000000000000e+00;;;270430;MACEIO;27;AL;1018948;0;31;2024;casos
;;;;;;;;5,00000000000000e+00;5,00000000000000e+00;5,00000000000000e+00;;;270430;MACEIO;27;AL;1018948;0;32;2024;casos
;;;;;;;;6,00000000000000e+00;6,00000000000000e+00;5,00000000000000e+00;;;270430;MACEIO;27;AL;1018948;0;33;2024;casos
;;;;;;;;4,00000000000000e+00;4,00000000000000e+00;5,00000000000000e+00;;;270430;MACEIO;27;AL;1018948;0;34;2024;casos
;;;;;;;;4,00000000000000e+00;4,00000000000000e+00;4,00000000000000e+00;;;270430;MACEIO;27;AL;1018948;0;35;2024;casos
;;;;;;;;5,00000000000000e+00;5,00000000000000e+00;6,00000000000000e+00;;;270430;MACEIO;27;AL;1018948;0;36;2024;casos
;;;;;;;;9,00000000000000e+00;9,00000000000000e+00;7,00000000000000e+00;;;270430;MACEIO;27;AL;1018948;0;37;2024;casos
;;;;;;;;8,00000000000000e+00;8,00000000000000e+00;7,00000000000000e+00;;;270430;MACEIO;27;AL;1018948;0;38;2024;casos
;;;;;;;;5,00000000000000e+00;5,00000000000000e+00;6,00000000000000e+00;;;270430;MACEIO;27;AL;1018948;0;39;2024;casos
;;;;;;;;4,00000000000000e+00;4,00000000000000e+00;6,00000000000000e+00;;;270430;MACEIO;27;AL;1018948;0;40;2024;casos
;;;;;;;;8,00000000000000e+00;8,00000000000000e+00;6,00000000000000e+00;;;270430;MACEIO;27;AL;1018948;0;41;2024;casos
;;;;;;;;6,00000000000000e+00;6,00000000000000e+00;7,00000000000000e+00;;;270430;MACEIO;27;AL;1018948;0;42;2024;casos
;;;;;;;;8,00000000000000e+00;8,00000000000000e+00;5,00000000000000e+00;;;270430;MACEIO;27;AL;1018948;0;43;2024;casos
;;;;;;;;2,00000000000000e+00;2,00000000000000e+00;5,00000000000000e+00;;;270430;MACEIO;27;AL;1018948;0;44;2024;casos
;;;;;;;;6,00000000000000e+00;6,00000000000000e+00;4,00000000000000e+00;;;270430;MACEIO;27;AL;1018948;0;45;2024;casos
;;;;;;;;4,00000000000000e+00;4,00000000000000e+00;4,00000000000000e+00;;;270430;MACEIO;27;AL;1018948;0;46;2024;casos
;;;;;;;;3,00000000000000e+00;3,00000000000000e+00;2,00000000000000e+00;;;270430;MACEIO;27;AL;1018948;0;47;2024;casos
;;;;;;;;0,00000000000000e+00;0,00000000000000e+00;2,00000000000000e+00;;;270430;MACEIO;27;AL;1018948;0;48;2024;casos
;;;;;;;;4,00000000000000e+00;4,00000000000000e+00;2,00000000000000e+00;;;270430;MACEIO;27;AL;1018948;0;49;2024;casos
;;;;;;;;2,00000000000000e+00;2,00000000000000e+00;2,00000000000000e+00;;;270430;MACEIO;27;AL;1018948;0;50;2024;casos
;;;;;;;;1,00000000000000e+00;1,00000000000000e+00;2,00000000000000e+00;;;270430;MACEIO;27;AL;1018948;0;51;2024;casos
;;;;;;;;2,00000000000000e+00;2,00000000000000e+00;3,00000000000000e+00;;;270430;MACEIO;27;AL;1018948;0;52;2024;casos
;;;;;;;;7,00000000000000e+00;7,00000000000000e+00;5,00000000000000e+00;;;270430;MACEIO;27;AL;1018948;0;1;2025;casos
;;;;;;;;6,00000000000000e+00;6,00000000000000e+00;5,00000000000000e+00;;;270430;MACEIO;27;AL;1018948;0;2;2025;casos
;;;;;;;;1,00000000000000e+00;1,00000000000000e+00;5,00000000000000e+00;;;270430;MACEIO;27;AL;1018948;0;3;2025;casos
;;;;;;;;7,00000000000000e+00;7,00000000000000e+00;4,00000000000000e+00;;;270430;MACEIO;27;AL;1018948;0;4;2025;casos
;;;;;;;;5,00000000000000e+00;5,00000000000000e+00;6,00000000000000e+00;;;270430;MACEIO;27;AL;1018948;0;5;2025;casos
;;;;;;;;5,00000000000000e+00;5,00000000000000e+00;5,00000000000000e+00;;;270430;MACEIO;27;AL;1018948;0;6;2025;casos
;;;;;;;;6,00000000000000e+00;6,00000000000000e+00;5,00000000000000e+00;;;270430;MACEIO;27;AL;1018948;0;7;2025;casos
;;;;;;;;4,00000000000000e+00;4,00000000000000e+00;6,00000000000000e+00;;;270430;MACEIO;27;AL;1018948;0;8;2025;casos
;;;;;;;;7,00000000000000e+00;7,00000000000000e+00;4,00000000000000e+00;;;270430;MACEIO;27;AL;1018948;0;9;2025;casos
;;;;;;;;2,00000000000000e+00;2,00000000000000e+00;4,00000000000000e+00;;;270430;MACEIO;27;AL;1018948;0;10;2025;casos
;;;;;;;;2,00000000000000e+00;2,00000000000000e+00;2,00000000000000e+00;;;270430;MACEIO;27;AL;1018948;0;11;2025;casos
;;;;;;;;2,00000000000000e+00;2,00000000000000e+00;3,00000000000000e+00;;;270430;MACEIO;27;AL;1018948;0;12;2025;casos
;;;;;;;;6,00000000000000e+00;6,00000000000000e+00;4,00000000000000e+00;;;270430;MACEIO;27;AL;1018948;0;13;2025;casos
;;;;;;;;3,00000000000000e+00;3,00000000000000e+00;5,00000000000000e+00;;;270430;MACEIO;27;AL;1018948;0;14;2025;casos
;;;;;;;;6,00000000000000e+00;6,00000000000000e+00;5,00000000000000e+00;;;270430;MACEIO;27;AL;1018948;0;15;2025;casos
;;;;;;;;6,00000000000000e+00;6,00000000000000e+00;5,00000000000000e+00;;;270430;MACEIO;27;AL;1018948;0;16;2025;casos
;;;;;;;;3,00000000000000e+00;3,00000000000000e+00;4,00000000000000e+00;;;270430;MACEIO;27;AL;1018948;0;17;2025;casos
;;;;;;;;4,00000000000000e+00;4,00000000000000e+00;6,00000000000000e+00;;;270430;MACEIO;27;AL;1018948;0;18;2025;casos
;;;;;;;;1,00000000000000e+01;1,00000000000000e+01;9,00000000000000e+00;;;270430;MACEIO;27;AL;1018948;0;19;2025;casos
;;;;;;;;1,20000000000000e+01;1,20000000000000e+01;1,30000000000000e+01;;;270430;MACEIO;27;AL;1018948;0;20;2025;casos
;;;;;;;;1,60000000000000e+01;1,60000000000000e+01;1,60000000000000e+01;;;270430;MACEIO;27;AL;1018948;0;21;2025;casos
;;;;;;;;2,10000000000000e+01;2,10000000000000e+01;2,00000000000000e+01;;;270430;MACEIO;27;AL;1018948;0;22;2025;casos
;;;;;;;;2,40000000000000e+01;2,40000000000000e+01;2,10000000000000e+01;;;270430;MACEIO;27;AL;1018948;0;23;2025;casos
;;;;;;;;1,90000000000000e+01;1,90000000000000e+01;2,20000000000000e+01;;;270430;MACEIO;27;AL;1018948;0;24;2025;casos
;;;;;;;;2,30000000000000e+01;2,30000000000000e+01;1,80000000000000e+01;;;270430;MACEIO;27;AL;1018948;0;25;2025;casos
;;;;;;;;1,10000000000000e+01;1,10000000000000e+01;1,60000000000000e+01;;;270430;MACEIO;27;AL;1018948;0;26;2025;casos
;;;;;;;;1,40000000000000e+01;1,40000000000000e+01;1,20000000000000e+01;;;270430;MACEIO;27;AL;1018948;0;27;2025;casos
;;;;;;;;1,00000000000000e+01;1,00000000000000e+01;1,10000000000000e+01;;;270430;MACEIO;27;AL;1018948;0;28;2025;casos
;;;;;;;;1,00000000000000e+01;1,00000000000000e+01;1,30000000000000e+01;;;270430;MACEIO;27;AL;1018948;0;29;2025;casos
;;;;;;;;2,00000000000000e+01;2,00000000000000e+01;1,40000000000000e+01;;;270430;MACEIO;27;AL;1018948;0;30;2025;casos
;;;;;;;;1,30000000000000e+01;1,30000000000000e+01;1,60000000000000e+01;;;270430;MACEIO;27;AL;1018948;0;31;2025;casos
;;;;;;;;1,60000000000000e+01;1,60000000000000e+01;1,30000000000000e+01;;;270430;MACEIO;27;AL;1018948;0;32;2025;casos
;;;;;;;;9,00000000000000e+00;9,00000000000000e+00;1,30000000000000e+01;;;270430;MACEIO;27;AL;1018948;0;33;2025;casos
;;;;;;;;1,30000000000000e+01;1,30000000000000e+01;9,00000000000000e+00;;;270430;MACEIO;27;AL;1018948;0;34;2025;casos
;;;;;;;;6,00000000000000e+00;6,00000000000000e+00;1,00000000000000e+01;;;270430;MACEIO;27;AL;1018948;0;35;2025;casos
;;;;;;;;1,00000000000000e+01;1,00000000000000e+01;7,00000000000000e+00;;;270430;MACEIO;27;AL;1018948;0;36;2025;casos
;;;;;;;;4,00000000000000e+00;4,00000000000000e+00;8,00000000000000e+00;;;270430;MACEIO;27;AL;1018948;0;37;2025;casos
;;;;;;;;1,00000000000000e+01;1,00000000000000e+01;7,00000000000000e+00;;;270430;MACEIO;27;AL;1018948;0;38;2025;casos
;;;;;;;;7,00000000000000e+00;7,00000000000000e+00;7,00000000000000e+00;;;270430;MACEIO;27;AL;1018948;0;39;2025;casos
;;;;;;;;3,00000000000000e+00;3,00000000000000e+00;5,00000000000000e+00;;;270430;MACEIO;27;AL;1018948;0;40;2025;casos
;;;;;;;;5,00000000000000e+00;5,00000000000000e+00;5,00000000000000e+00;;;270430;MACEIO;27;AL;1018948;0;41;2025;casos
;;;;;;;;8,00000000000000e+00;8,00000000000000e+00;9,00000000000000e+00;;;270430;MACEIO;27;AL;1018948;0;42;2025;casos
;;;;;;;;1,30000000000000e+01;1,30000000000000e+01;9,00000000000000e+00;1,0;;270430;MACEIO;27;AL;1018948;0;43;2025;casos
;;;;;;;;7,00000000000000e+00;7,00000000000000e+00;8,00000000000000e+00;1,0;;270430;MACEIO;27;AL;1018948;0;44;2025;casos
;;;;;;;;4,00000000000000e+00;4,00000000000000e+00;5,00000000000000e+00;1,0;;270430;MACEIO;27;AL;1018948;0;45;2025;casos
;;;;;;;;4,00000000000000e+00;4,00000000000000e+00;4,00000000000000e+00;-1,0;;270430;MACEIO;27;AL;1018948;0;46;2025;casos
;;;;;;;;4,00000000000000e+00;4,00000000000000e+00;4,00000000000000e+00;-1,0;;270430;MACEIO;27;AL;1018948;0;47;2025;casos
;;;;;;;;4,00000000000000e+00;4,00000000000000e+00;4,00000000000000e+00;-1,0;;270430;MACEIO;27;AL;1018948;0;48;2025;casos
;;;;;;;;3,00000000000000e+00;3,00000000000000e+00;3,00000000000000e+00;-1,0;;270430;MACEIO;27;AL;1018948;0;49;2025;casos
;;;;;;;;2,00000000000000e+00;2,00000000000000e+00;2,00000000000000e+00;-1,0;;270430;MACEIO;27;AL;1018948;0;50;2025;casos
;;;;;;;;1,00000000000000e+00;1,00000000000000e+00;1,00000000000000e+00;-1,0;-1,0;270430;MACEIO;27;AL;1018948;0;51;2025;casos
;;;;;;;;1,00000000000000e+00;1,00000000000000e+00;1,00000000000000e+00;-1,0;-1,0;270430;MACEIO;27;AL;1018948;0;52;2025;casos
2,0000000000000000;2,000000000000000;2,0000000000000000;2,0000000000000000;2,0000000000000000;3,000000000000000;2,0000000000000000;3,000000000000000;2,00000000000000e+00;2,00000000000000e+00;1,00000000000000e+00;0,0;0,0;270430;MACEIO;27;AL;1018948;0;53;2025;casos
0,0000000000000000;0,000000000000000;0,0000000000000000;1,0000000000000000;0,0000000000000000;2,000000000000000;0,0000000000000000;2,000000000000000;0,00000000000000e+00;0,00000000000000e+00;2,00000000000000e+00;0,0;0,0;270430;MACEIO;27;AL;1018948;0;1;2026;casos
4,0000000000000000;4,000000000000000;4,0000000000000000;5,0000000000000000;4,0000000000000000;5,000000000000000;4,0000000000000000;5,000000000000000;4,00000000000000e+00;4,00000000000000e+00;4,00000000000000e+00;0,0;0,0;270430;MACEIO;27;AL;1018948;0;2;2026;casos
7,0000000000000000;7,000000000000000;7,0000000000000000;8,0000000000000000;7,0000000000000000;9,000000000000000;7,0000000000000000;9,000000000000000;7,00000000000000e+00;7,00000000000000e+00;4,00000000000000e+00;1,0;1,0;270430;MACEIO;27;AL;1018948;0;3;2026;casos
1,0000000000000000;2,000000000000000;1,0000000000000000;2,0000000000000000;1,0000000000000000;4,000000000000000;1,0000000000000000;4,000000000000000;1,00000000000000e+00;1,00000000000000e+00;5,00000000000000e+00;0,0;0,0;270430;MACEIO;27;AL;1018948;0;4;2026;casos
5,0000000000000000;6,000000000000000;5,0000000000000000;8,0000000000000000;5,0000000000000000;9,000000000000000;5,0000000000000000;9,000000000000000;5,00000000000000e+00;6,00000000000000e+00;3,00000000000000e+00;1,0;-0,5;270430;MACEIO;27;AL;1018948;0;5;2026;casos
2,0000000000000000;6,000000000000000;1,0000000000000000;9,0000000000000000;0,0000000000000000;15,000000000000000;0,0000000000000000;15,000000000000000;0,00000000000000e+00;3,00000000000000e+00;;0,0;0,0;270430;MACEIO;27;AL;1018948;0;6;2026;casos
;;;;;;;;0,00000000000000e+00;0,00000000000000e+00;;;;280030;ARACAJU;28;SE;657013;0;1;2020;casos
;;;;;;;;0,00000000000000e+00;0,00000000000000e+00;0,00000000000000e+00;;;280030;ARACAJU;28;SE;657013;0;2;2020;casos
;;;;;;;;0,00000000000000e+00;0,00000000000000e+00;0,00000000000000e+00;;;280030;ARACAJU;28;SE;657013;0;3;2020;casos
;;;;;;;;1,00000000000000e+00;1,00000000000000e+00;0,00000000000000e+00;;;280030;ARACAJU;28;SE;657013;0;4;2020;casos
;;;;;;;;0,00000000000000e+00;0,00000000000000e+00;0,00000000000000e+00;;;280030;ARACAJU;28;SE;657013;0;5;2020;casos
;;;;;;;;0,00000000000000e+00;0,00000000000000e+00;1,00000000000000e+00;;;280030;ARACAJU;28;SE;657013;0;6;2020;casos
;;;;;;;;2,00000000000000e+00;2,00000000000000e+00;1,00000000000000e+00;;;280030;ARACAJU;28;SE;657013;0;7;2020;casos
;;;;;;;;0,00000000000000e+00;0,00000000000000e+00;1,00000000000000e+00;;;280030;ARACAJU;28;SE;657013;0;8;2020;casos
;;;;;;;;2,00000000000000e+00;2,00000000000000e+00;1,00000000000000e+00;;;280030;ARACAJU;28;SE;657013;0;9;2020;casos
;;;;;;;;0,00000000000000e+00;0,00000000000000e+00;5,00000000000000e+00;;;280030;ARACAJU;28;SE;657013;0;10;2020;casos
;;;;;;;;1,20000000000000e+01;1,20000000000000e+01;9,00000000000000e+00;;;280030;ARACAJU;28;SE;657013;0;11;2020;casos
;;;;;;;;1,60000000000000e+01;1,60000000000000e+01;1,50000000000000e+01;;;280030;ARACAJU;28;SE;657013;0;12;2020;casos
;;;;;;;;1,60000000000000e+01;1,60000000000000e+01;1,50000000000000e+01;;;280030;ARACAJU;28;SE;657013;0;13;2020;casos
;;;;;;;;1,30000000000000e+01;1,30000000000000e+01;1,50000000000000e+01;;;280030;ARACAJU;28;SE;657013;0;14;2020;casos
;;;;;;;;1,50000000000000e+01;1,50000000000000e+01;1,40000000000000e+01;;;280030;ARACAJU;28;SE;657013;0;15;2020;casos
;;;;;;;;1,30000000000000e+01;1,30000000000000e+01;1,70000000000000e+01;;;280030;ARACAJU;28;SE;657013;0;16;2020;casos
;;;;;;;;2,30000000000000e+01;2,30000000000000e+01;2,30000000000000e+01;;;280030;ARACAJU;28;SE;657013;0;17;2020;casos
;;;;;;;;3,20000000000000e+01;3,20000000000000e+01;3,40000000000000e+01;;;280030;ARACAJU;28;SE;657013;0;18;2020;casos
;;;;;;;;4,60000000000000e+01;4,60000000000000e+01;4,20000000000000e+01;;;280030;ARACAJU;28;SE;657013;0;19;2020;casos
;;;;;;;;4,90000000000000e+01;4,90000000000000e+01;5,00000000000000e+01;;;280030;ARACAJU;28;SE;657013;0;20;2020;casos
;;;;;;;;5,50000000000000e+01;5,50000000000000e+01;5,20000000000000e+01;;;280030;ARACAJU;28;SE;657013;0;21;2020;casos
;;;;;;;;5,20000000000000e+01;5,20000000000000e+01;5,50000000000000e+01;;;280030;ARACAJU;28;SE;657013;0;22;2020;casos
;;;;;;;;5,80000000000000e+01;5,80000000000000e+01;6,70000000000000e+01;;;280030;ARACAJU;28;SE;657013;0;23;2020;casos
;;;;;;;;9,10000000000000e+01;9,10000000000000e+01;8,20000000000000e+01;;;280030;ARACAJU;28;SE;657013;0;24;2020;casos
;;;;;;;;9,70000000000000e+01;9,70000000000000e+01;9,00000000000000e+01;;;280030;ARACAJU;28;SE;657013;0;25;2020;casos
;;;;;;;;8,10000000000000e+01;8,10000000000000e+01;9,00000000000000e+01;;;280030;ARACAJU;28;SE;657013;0;26;2020;casos
;;;;;;;;9,30000000000000e+01;9,30000000000000e+01;8,50000000000000e+01;;;280030;ARACAJU;28;SE;657013;0;27;2020;casos
;;;;;;;;8,20000000000000e+01;8,20000000000000e+01;8,50000000000000e+01;;;280030;ARACAJU;28;SE;657013;0;28;2020;casos
;;;;;;;;7,90000000000000e+01;7,90000000000000e+01;7,70000000000000e+01;;;280030;ARACAJU;28;SE;657013;0;29;2020;casos
;;;;;;;;7,00000000000000e+01;7,00000000000000e+01;6,80000000000000e+01;;;280030;ARACAJU;28;SE;657013;0;30;2020;casos
;;;;;;;;5,50000000000000e+01;5,50000000000000e+01;5,20000000000000e+01;;;280030;ARACAJU;28;SE;657013;0;31;2020;casos
;;;;;;;;3,10000000000000e+01;3,10000000000000e+01;4,00000000000000e+01;;;280030;ARACAJU;28;SE;657013;0;32;2020;casos
;;;;;;;;3,40000000000000e+01;3,40000000000000e+01;3,30000000000000e+01;;;280030;ARACAJU;28;SE;657013;0;33;2020;casos
;;;;;;;;3,30000000000000e+01;3,30000000000000e+01;3,10000000000000e+01;;;280030;ARACAJU;28;SE;657013;0;34;2020;casos
;;;;;;;;2,50000000000000e+01;2,50000000000000e+01;3,10000000000000e+01;;;280030;ARACAJU;28;SE;657013;0;35;2020;casos
;;;;;;;;3,40000000000000e+01;3,40000000000000e+01;3,20000000000000e+01;;;280030;ARACAJU;28;SE;657013;0;36;2020;casos
;;;;;;;;3,80000000000000e+01;3,80000000000000e+01;3,30000000000000e+01;;;280030;ARACAJU;28;SE;657013;0;37;2020;casos
;;;;;;;;2,60000000000000e+01;2,60000000000000e+01;3,10000000000000e+01;;;280030;ARACAJU;28;SE;657013;0;38;2020;casos
;;;;;;;;2,90000000000000e+01;2,90000000000000e+01;3,00000000000000e+01;;;280030;ARACAJU;28;SE;657013;0;39;2020;casos
